state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",2024-04-14 11:00:00,23.7176342,92.7192841,SO2,2.0,2.0,2.0
Nagaland,Kohima,"PWD Juction, Kohima - NPCB",2024-04-14 11:00:00,25.6635413,94.0989878,PM2.5,94.0,301.0,169.0
Nagaland,Kohima,"PWD Juction, Kohima - NPCB",2024-04-14 11:00:00,25.6635413,94.0989878,PM10,100.0,161.0,124.0
Odisha,Angul,"Hakimapada, Angul - OSPCB",2024-04-14 11:00:00,20.832874,85.104082,PM2.5,87.0,330.0,151.0
Odisha,Barbil,"Forest Office, Barbil - OSPCB",2024-04-14 11:00:00,22.1166054,85.3945546,CO,33.0,76.0,53.0
Odisha,Baripada,"Meher Colony, Baripada - OSPCB",2024-04-14 11:00:00,21.941841,86.728318,NH3,4.654731457800511,8.966751918158568,6.207161125319693
Odisha,Baripada,"Meher Colony, Baripada - OSPCB",2024-04-14 11:00:00,21.941841,86.728318,SO2,3.0,16.0,8.0
Odisha,Baripada,"Meher Colony, Baripada - OSPCB",2024-04-14 11:00:00,21.941841,86.728318,OZONE,33.0,148.0,52.0
Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",2024-04-14 11:00:00,20.24079,85.836784,SO2,3.0,102.0,30.0
Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",2024-04-14 11:00:00,20.34652,85.8163,OZONE,55.0,297.0,80.0
Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",2024-04-14 11:00:00,22.06156703,85.47409613,NO2,8.0,13.0,10.0
Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",2024-04-14 11:00:00,22.06156703,85.47409613,OZONE,14.0,27.0,19.0
Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",2024-04-14 11:00:00,21.8004996,83.8396977,NO2,15.0,17.0,16.0
Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",2024-04-14 11:00:00,21.8004996,83.8396977,OZONE,17.0,20.0,19.0
Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",2024-04-14 11:00:00,20.94185,86.1151,PM2.5,57.0,293.0,138.0
Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",2024-04-14 11:00:00,20.48891,85.84768,PM2.5,75.0,147.0,96.0
Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",2024-04-14 11:00:00,20.48891,85.84768,NO2,20.0,46.0,32.0
Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",2024-04-14 11:00:00,20.48891,85.84768,SO2,1.0,48.0,18.0
Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",2024-04-14 11:00:00,20.48891,85.84768,CO,29.0,52.0,35.0
Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",2024-04-14 11:00:00,21.847279,85.416905,NH3,5.0,5.0,5.0
Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",2024-04-14 11:00:00,22.265816,86.174829,NH3,3.0,3.0,3.0
Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",2024-04-14 11:00:00,22.265816,86.174829,SO2,5.0,13.0,7.0
Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",2024-04-14 11:00:00,22.265816,86.174829,CO,13.0,28.0,21.0
Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",2024-04-14 11:00:00,22.265816,86.174829,OZONE,35.0,84.0,44.0
Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",2024-04-14 11:00:00,22.220833,84.809444,PM2.5,78.0,295.0,205.0
Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",2024-04-14 11:00:00,22.220833,84.809444,NH3,1.0,3.0,2.0
Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",2024-04-14 11:00:00,22.220833,84.809444,SO2,7.0,12.0,9.0
Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",2024-04-14 11:00:00,22.220833,84.809444,CO,26.0,96.0,60.0
Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",2024-04-14 11:00:00,22.220833,84.809444,OZONE,5.0,92.0,24.0
Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",2024-04-14 11:00:00,21.869985,85.167016,NH3,1.0,2.0,2.0
Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",2024-04-14 11:00:00,21.869985,85.167016,CO,12.0,36.0,27.0
Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",2024-04-14 11:00:00,11.9309,79.8027,PM2.5,14.0,69.0,32.0
Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",2024-04-14 11:00:00,11.9309,79.8027,PM10,23.0,62.0,34.0
Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",2024-04-14 11:00:00,31.62,74.876512,SO2,6.0,36.0,15.0
Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",2024-04-14 11:00:00,31.62,74.876512,CO,4.0,84.0,31.0
Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",2024-04-14 11:00:00,31.321907,75.578914,PM2.5,26.0,104.0,55.0
Punjab,Patiala,"Model Town, Patiala - PPCB",2024-04-14 11:00:00,30.349388,76.366642,OZONE,16.0,106.0,30.0
Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",2024-04-14 11:00:00,26.470859,74.646594,NO2,11.0,154.0,48.0
Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",2024-04-14 11:00:00,26.470859,74.646594,CO,18.0,37.0,24.0
Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",2024-04-14 11:00:00,23.55519,74.44001,PM10,76.0,164.0,112.0
Rajasthan,Baran,"Bamboliya, Baran - RSPCB",2024-04-14 11:00:00,25.106006,76.469948,NH3,2.0,4.0,3.0
Rajasthan,Baran,"Bamboliya, Baran - RSPCB",2024-04-14 11:00:00,25.106006,76.469948,OZONE,49.0,139.0,58.0
Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",2024-04-14 11:00:00,25.747299,71.393989,SO2,3.0,15.0,8.0
Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",2024-04-14 11:00:00,27.215415,77.50873,PM10,65.0,364.0,143.0
Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",2024-04-14 11:00:00,27.215415,77.50873,SO2,5.0,21.0,13.0
Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",2024-04-14 11:00:00,25.339605,74.618883,PM2.5,17.0,100.0,41.0
Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",2024-04-14 11:00:00,25.339605,74.618883,NH3,3.0,6.0,5.0
Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",2024-04-14 11:00:00,25.339605,74.618883,SO2,4.0,17.0,11.0
Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",2024-04-14 11:00:00,28.194909,76.862296,PM2.5,39.521640091116176,159.5899772209567,79.16856492027335
Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",2024-04-14 11:00:00,28.194909,76.862296,NO2,15.965909090909092,44.11590909090909,25.688636363636363
Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",2024-04-14 11:00:00,28.207266,76.829265,NO2,15.0,47.0,27.0
Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",2024-04-14 11:00:00,28.207266,76.829265,NH3,6.0,24.0,14.0
Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",2024-04-14 11:00:00,28.018792,73.292658,PM10,53.0,268.0,118.0
Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",2024-04-14 11:00:00,28.018792,73.292658,NO2,28.0,60.0,38.0
Rajasthan,Bundi,"New Colony, Bundi - RSPCB",2024-04-14 11:00:00,25.435774,75.644272,PM2.5,36.0,73.0,52.0
Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",2024-04-14 11:00:00,24.892047,74.623527,CO,2.0,104.0,25.0
Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",2024-04-14 11:00:00,26.895552,76.334753,SO2,3.0,33.0,7.0
Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",2024-04-14 11:00:00,26.699557,77.898881,PM10,59.0,406.0,158.0
Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",2024-04-14 11:00:00,23.837789,73.714926,PM2.5,37.0,95.0,64.0
Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",2024-04-14 11:00:00,23.837789,73.714926,PM10,68.0,129.0,105.0
Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",2024-04-14 11:00:00,23.837789,73.714926,SO2,3.0,10.0,5.0
Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",2024-04-14 11:00:00,29.61075,74.283608,SO2,1.0,12.0,4.0
Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",2024-04-14 11:00:00,26.902909,75.836858,NO2,20.0,48.0,31.0
Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",2024-04-14 11:00:00,26.902909,75.836858,NH3,3.0,6.0,4.0
Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",2024-04-14 11:00:00,26.843698,75.766894,CO,8.0,32.0,18.0
Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",2024-04-14 11:00:00,26.9164092,75.7994901,NH3,8.0,11.0,10.0
Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",2024-04-14 11:00:00,26.786682,75.827928,NH3,12.0,22.0,17.0
Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",2024-04-14 11:00:00,26.960669,75.771817,NO2,22.0,46.0,32.0
Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",2024-04-14 11:00:00,26.960669,75.771817,NH3,3.0,8.0,5.0
Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",2024-04-14 11:00:00,26.960669,75.771817,CO,14.0,60.0,18.0
Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",2024-04-14 11:00:00,26.9502929,75.730943,PM2.5,55.0,175.0,97.0
Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",2024-04-14 11:00:00,26.9502929,75.730943,NO2,1.0,13.0,4.0
Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",2024-04-14 11:00:00,26.912329,70.909168,NO2,9.0,38.0,15.0
Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",2024-04-14 11:00:00,26.912329,70.909168,OZONE,33.0,99.0,42.0
Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",2024-04-14 11:00:00,25.344694,72.626208,OZONE,38.0,98.0,52.0
Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",2024-04-14 11:00:00,24.588397,76.172782,PM10,22.0,114.0,58.0
Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",2024-04-14 11:00:00,24.588397,76.172782,NH3,4.0,8.0,6.0
Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",2024-04-14 11:00:00,28.108988,75.386577,PM10,62.0,500.0,209.0
Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",2024-04-14 11:00:00,26.268249,73.0193853,PM10,47.0,491.0,171.0
Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",2024-04-14 11:00:00,26.29581,73.082283,PM10,24.0,425.0,113.0
Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",2024-04-14 11:00:00,26.29581,73.082283,NO2,6.0,20.0,11.0
Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",2024-04-14 11:00:00,26.29581,73.082283,NH3,5.0,20.0,10.0
Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",2024-04-14 11:00:00,26.215415,73.070156,NO2,4.0,23.0,9.0
Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",2024-04-14 11:00:00,26.253384,72.976571,CO,12.0,42.0,29.0
Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",2024-04-14 11:00:00,26.253384,72.976571,OZONE,18.0,88.0,30.0
Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",2024-04-14 11:00:00,26.506177,77.025989,PM2.5,17.0,88.0,41.0
Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",2024-04-14 11:00:00,26.506177,77.025989,NO2,5.0,28.0,16.0
Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",2024-04-14 11:00:00,25.16409,75.858137,NH3,4.0,6.0,5.0
Rajasthan,Kota,"Nayapura, Kota - RSPCB",2024-04-14 11:00:00,25.196024,75.855668,CO,16.0,112.0,24.0
Rajasthan,Kota,"Nayapura, Kota - RSPCB",2024-04-14 11:00:00,25.196024,75.855668,OZONE,5.0,147.0,52.0
Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",2024-04-14 11:00:00,25.14389,75.821256,PM10,69.0,150.0,95.0
Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",2024-04-14 11:00:00,25.14389,75.821256,CO,30.0,88.0,60.0
Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",2024-04-14 11:00:00,27.213494,73.734444,PM2.5,21.0,116.0,48.0
Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",2024-04-14 11:00:00,27.213494,73.734444,NO2,10.0,23.0,14.0
Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",2024-04-14 11:00:00,27.213494,73.734444,OZONE,28.0,91.0,41.0
Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",2024-04-14 11:00:00,25.771061,73.340227,PM2.5,31.0,259.0,95.0
Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",2024-04-14 11:00:00,25.771061,73.340227,CO,32.0,92.0,59.0
Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",2024-04-14 11:00:00,24.041198,74.780702,NO2,11.0,28.0,18.0
Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",2024-04-14 11:00:00,24.041198,74.780702,OZONE,51.0,123.0,68.0
Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",2024-04-14 11:00:00,25.03636,73.883502,PM2.5,17.0,73.0,41.0
Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",2024-04-14 11:00:00,25.03636,73.883502,PM10,22.0,68.0,48.0
Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",2024-04-14 11:00:00,25.03636,73.883502,CO,43.0,72.0,50.0
Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",2024-04-14 11:00:00,25.03636,73.883502,OZONE,53.0,69.0,59.0
Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",2024-04-14 11:00:00,26.031443,76.359327,NO2,3.0,26.0,12.0
Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",2024-04-14 11:00:00,26.031443,76.359327,NH3,3.0,15.0,9.0
Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",2024-04-14 11:00:00,26.031443,76.359327,CO,4.0,112.0,54.0
Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",2024-04-14 11:00:00,27.608912,75.153302,PM2.5,37.0,134.0,63.0
Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",2024-04-14 11:00:00,27.608912,75.153302,SO2,1.0,9.0,2.0
Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",2024-04-14 11:00:00,24.885261,72.857549,NH3,5.0,10.0,7.0
Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",2024-04-14 11:00:00,24.885261,72.857549,OZONE,33.0,135.0,68.0
Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",2024-04-14 11:00:00,29.931624,73.864511,PM10,53.0,459.0,145.0
Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",2024-04-14 11:00:00,29.931624,73.864511,NO2,19.0,60.0,35.0
Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",2024-04-14 11:00:00,26.159933,75.780517,NO2,12.0,25.0,18.0
Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",2024-04-14 11:00:00,26.159933,75.780517,SO2,3.0,6.0,5.0
Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",2024-04-14 11:00:00,26.159933,75.780517,CO,2.0,40.0,26.0
Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",2024-04-14 11:00:00,27.33853,88.614099,PM2.5,14.0,40.0,28.0
Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",2024-04-14 11:00:00,27.33853,88.614099,NO2,1.0,5.0,1.0
TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",2024-04-14 11:00:00,13.0664,80.2112,SO2,1.0,6.0,4.0
TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",2024-04-14 11:00:00,13.1278,80.2642,NO2,6.0,12.0,8.0
TamilNadu,Chennai,"Manali, Chennai - CPCB",2024-04-14 11:00:00,13.164544,80.26285,PM2.5,48.0,120.0,69.0
TamilNadu,Chennai,"Manali, Chennai - CPCB",2024-04-14 11:00:00,13.164544,80.26285,PM10,49.0,108.0,69.0
TamilNadu,Chennai,"Manali, Chennai - CPCB",2024-04-14 11:00:00,13.164544,80.26285,NO2,7.0,9.0,8.0
TamilNadu,Chennai,"Manali, Chennai - CPCB",2024-04-14 11:00:00,13.164544,80.26285,CO,76.0,105.0,94.0
TamilNadu,Chennai,"Manali, Chennai - CPCB",2024-04-14 11:00:00,13.164544,80.26285,OZONE,27.0,45.0,39.0
TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",2024-04-14 11:00:00,13.1036,80.2909,PM2.5,29.0,86.0,62.0
TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",2024-04-14 11:00:00,13.1036,80.2909,SO2,1.0,5.0,3.0
TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",2024-04-14 11:00:00,13.0052189,80.2398125,NO2,7.0,12.0,8.0
TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",2024-04-14 11:00:00,13.0052189,80.2398125,CO,14.0,110.0,76.0
TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",2024-04-14 11:00:00,11.7637683,79.7499835,PM10,54.34965034965035,182.78088578088577,96.54079254079254
TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",2024-04-14 11:00:00,13.4127,80.1081,SO2,1.0,39.0,11.0
TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",2024-04-14 11:00:00,11.4068288,76.7138973,NO2,15.965909090909092,44.11590909090909,25.688636363636363
TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",2024-04-14 11:00:00,11.4068288,76.7138973,SO2,10.567058823529411,28.703529411764706,16.71764705882353
TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",2024-04-14 11:00:00,11.4068288,76.7138973,OZONE,15.997782705099779,76.72949002217295,29.88248337028825
TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB",2024-04-14 11:00:00,10.681158,78.741746,PM10,29.0,46.0,36.0
TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",2024-04-14 11:00:00,9.36399,78.831977,PM2.5,29.0,45.0,38.0
TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",2024-04-14 11:00:00,9.36399,78.831977,PM10,19.0,60.0,38.0
TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",2024-04-14 11:00:00,11.679111,78.125052,PM2.5,25.0,139.0,53.0
TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",2024-04-14 11:00:00,11.679111,78.125052,PM10,36.0,107.0,60.0
TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",2024-04-14 11:00:00,11.679111,78.125052,OZONE,3.0,4.0,3.0
TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",2024-04-14 11:00:00,11.0973603,77.3228673,SO2,10.567058823529411,28.703529411764706,16.71764705882353
TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",2024-04-14 11:00:00,9.559382,77.948828,CO,26.0,28.0,27.0
TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",2024-04-14 11:00:00,9.559382,77.948828,OZONE,6.0,7.0,6.0
Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",2024-04-14 11:00:00,17.540891,78.358528,CO,4.0,109.0,28.0
Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",2024-04-14 11:00:00,17.470431,78.566959,NH3,5.0,5.0,5.0
Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",2024-04-14 11:00:00,17.470431,78.566959,SO2,8.0,21.0,13.0
Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",2024-04-14 11:00:00,17.5184,78.278777,PM10,39.0,120.0,64.0
Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",2024-04-14 11:00:00,17.5184,78.278777,NH3,2.0,2.0,2.0
Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",2024-04-14 11:00:00,17.5184,78.278777,OZONE,26.0,74.0,43.0
Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",2024-04-14 11:00:00,17.393559,78.339194,NO2,8.0,9.0,8.0
Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",2024-04-14 11:00:00,17.544899,78.486949,CO,12.0,40.0,27.0
Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",2024-04-14 11:00:00,17.544899,78.486949,OZONE,10.0,71.0,27.0
Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",2024-04-14 11:00:00,17.429398,78.569354,PM10,54.34965034965035,182.78088578088577,96.54079254079254
Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",2024-04-14 11:00:00,17.429398,78.569354,SO2,10.567058823529411,28.703529411764706,16.71764705882353
Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",2024-04-14 11:00:00,17.528544,78.286195,PM10,77.0,79.0,78.0
Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",2024-04-14 11:00:00,17.4559458,78.4332152,PM2.5,48.0,81.0,61.0
Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",2024-04-14 11:00:00,17.4559458,78.4332152,NO2,29.0,29.0,29.0
Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",2024-04-14 11:00:00,17.4559458,78.4332152,SO2,4.0,8.0,7.0
Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",2024-04-14 11:00:00,17.349694,78.451437,OZONE,17.0,66.0,18.0
Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",2024-04-14 11:00:00,23.8175497,91.2726974,CO,27.0,100.0,37.0
Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",2024-04-14 11:00:00,27.23711,78.01936,NO2,29.0,29.0,29.0
Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",2024-04-14 11:00:00,27.23711,78.01936,NH3,3.0,3.0,3.0
Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",2024-04-14 11:00:00,27.106972,78.000111,NH3,1.0,1.0,1.0
Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",2024-04-14 11:00:00,27.19412,77.96237,CO,8.0,18.0,13.0
Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",2024-04-14 11:00:00,27.19412,77.96237,OZONE,2.0,8.0,4.0
Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",2024-04-14 11:00:00,27.19862,77.92066,SO2,11.0,12.0,11.0
Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",2024-04-14 11:00:00,28.964949,77.278761,PM10,75.0,494.0,133.0
Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",2024-04-14 11:00:00,28.964949,77.278761,CO,16.0,76.0,53.0
Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",2024-04-14 11:00:00,28.406963,77.849831,PM2.5,34.0,80.0,57.0
Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",2024-04-14 11:00:00,28.406963,77.849831,OZONE,31.0,93.0,35.0
Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",2024-04-14 11:00:00,27.168897,78.37696,NH3,2.0,2.0,2.0
Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",2024-04-14 11:00:00,27.1594,78.3953,CO,18.0,38.0,23.0
Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",2024-04-14 11:00:00,27.1594,78.3953,OZONE,20.0,57.0,23.0
Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",2024-04-14 11:00:00,28.646233,77.358075,CO,27.0,54.0,33.0
Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",2024-04-14 11:00:00,28.757294,77.278792,PM10,64.0,423.0,132.0
Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",2024-04-14 11:00:00,28.6603346,77.3572563,PM2.5,35.0,153.0,63.0
Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",2024-04-14 11:00:00,26.730136,83.433859,PM10,61.0,165.0,109.0
Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",2024-04-14 11:00:00,28.47272,77.482,CO,36.0,87.0,75.0
Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",2024-04-14 11:00:00,28.725645,77.749675,SO2,13.0,28.0,20.0
Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",2024-04-14 11:00:00,25.4547,78.6039,PM10,11.0,40.0,22.0
Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",2024-04-14 11:00:00,26.428282,80.327067,NO2,14.0,15.0,15.0
Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",2024-04-14 11:00:00,26.428282,80.327067,SO2,26.0,27.0,26.0
Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",2024-04-14 11:00:00,28.2348927,77.8683002,CO,34.0,41.0,37.0
Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",2024-04-14 11:00:00,26.766433,80.927299,NH3,5.0,6.0,5.0
Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",2024-04-14 11:00:00,26.766433,80.927299,OZONE,3.0,86.0,38.0
