country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","14-04-2024 11:00:00",22.7524,75.8872,NH3,2,3,2
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","14-04-2024 11:00:00",22.7524,75.8872,CO,25,36,30
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","14-04-2024 11:00:00",22.7524,75.8872,OZONE,26,42,38
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","14-04-2024 11:00:00",22.7084,75.8815,PM2.5,23,85,43
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","14-04-2024 11:00:00",22.7084,75.8815,PM10,27,106,54
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","14-04-2024 11:00:00",23.50016,80.23284,OZONE,31,98,41
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","14-04-2024 11:00:00",24.2613009,80.7231783,PM10,2,71,36
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","14-04-2024 11:00:00",24.2613009,80.7231783,NO2,12,13,12
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","14-04-2024 11:00:00",23.108440,77.511428,NH3,5,5,5
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","14-04-2024 11:00:00",22.624758,75.675238,SO2,11,13,12
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","14-04-2024 11:00:00",23.838586,78.759431,PM2.5,18,83,38
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","14-04-2024 11:00:00",23.838586,78.759431,PM10,NA,NA,NA
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","14-04-2024 11:00:00",23.838586,78.759431,CO,8,32,14
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","14-04-2024 11:00:00",24.58434363,80.8549414,PM2.5,11,56,26
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","14-04-2024 11:00:00",24.108970,82.645580,CO,57,112,78
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","14-04-2024 11:00:00",19.10122,74.73339,NH3,3,7,4
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","14-04-2024 11:00:00",20.719516,77.000253,SO2,2,27,9
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","14-04-2024 11:00:00",20.9402359,77.7895248,PM2.5,30,61,46
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","14-04-2024 11:00:00",20.939198,77.765701,SO2,1,6,2
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","14-04-2024 11:00:00",19.875620,75.387310,NO2,7,36,18
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","14-04-2024 11:00:00",19.875620,75.387310,CO,20,40,27
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","14-04-2024 11:00:00",19.8389439,75.244448,NH3,9,10,9
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","14-04-2024 11:00:00",19.8389439,75.244448,SO2,1,6,2
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","14-04-2024 11:00:00",19.863756,75.321188,NH3,1,2,1
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","14-04-2024 11:00:00",19.16485,73.23409,PM10,59,140,95
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","14-04-2024 11:00:00",19.16485,73.23409,OZONE,3,197,12
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","14-04-2024 11:00:00",19.0243902,73.0406721,PM10,42,82,60
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","14-04-2024 11:00:00",19.0243902,73.0406721,NO2,5,30,16
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","14-04-2024 11:00:00",19.309073,73.057223,NO2,12,42,23
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","14-04-2024 11:00:00",19.962900,79.298714,PM10,27,76,50
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","14-04-2024 11:00:00",19.962900,79.298714,CO,24,27,25
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","14-04-2024 11:00:00",19.9775302,79.2337086,NH3,1,2,1
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","14-04-2024 11:00:00",19.9775302,79.2337086,CO,26,101,32
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","14-04-2024 11:00:00",20.918946,74.776388,NO2,3,15,6
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","14-04-2024 11:00:00",20.918946,74.776388,NH3,3,5,4
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","14-04-2024 11:00:00",21.001264,75.565602,NH3,1,18,10
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","14-04-2024 11:00:00",21.001264,75.565602,CO,10,52,10
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","14-04-2024 11:00:00",19.854616,75.905894,PM2.5,10,37,21
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","14-04-2024 11:00:00",19.854616,75.905894,PM10,11,48,30
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","14-04-2024 11:00:00",19.854616,75.905894,NO2,10,13,12
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","14-04-2024 11:00:00",19.25292,73.142019,NH3,1,1,1
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","14-04-2024 11:00:00",19.25292,73.142019,OZONE,7,30,8
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","14-04-2024 11:00:00",16.7143745,74.2426398,PM2.5,39,110,65
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","14-04-2024 11:00:00",16.7143745,74.2426398,CO,16,32,22
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","14-04-2024 11:00:00",18.39963,76.57452,NO2,14,69,39
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","14-04-2024 11:00:00",18.1023399,73.4783687,PM2.5,36,135,64
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","14-04-2024 11:00:00",20.555712,74.529236,SO2,1,8,4
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","14-04-2024 11:00:00",19.296481,72.840923,PM2.5,34,71,53
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","14-04-2024 11:00:00",19.296481,72.840923,OZONE,2,57,12
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","14-04-2024 11:00:00",19.065931,72.862131,PM2.5,32,61,44
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","14-04-2024 11:00:00",19.23241,72.86895,PM10,37,78,57
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","14-04-2024 11:00:00",19.23241,72.86895,CO,10,36,19
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","14-04-2024 11:00:00",19.2243333,72.8658113,NO2,3,20,10
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","14-04-2024 11:00:00",19.2243333,72.8658113,OZONE,14,16,15
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","14-04-2024 11:00:00",18.9767,72.8380,PM10,18,46,35
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","14-04-2024 11:00:00",18.9767,72.8380,CO,10,20,17
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","14-04-2024 11:00:00",19.0364585,72.8954371,PM2.5,40,77,55
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","14-04-2024 11:00:00",19.10078,72.87462,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","14-04-2024 11:00:00",19.10078,72.87462,OZONE,3,10,5
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","14-04-2024 11:00:00",18.910000,72.820000,PM2.5,31,97,43
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","14-04-2024 11:00:00",19.083694,72.920967,NH3,2,15,6
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","14-04-2024 11:00:00",19.215859,72.831718,PM2.5,18,36,27
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","14-04-2024 11:00:00",19.215859,72.831718,PM10,22,38,29
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","14-04-2024 11:00:00",19.215859,72.831718,CO,8,20,16
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","14-04-2024 11:00:00",19.0632143,72.8456324,PM10,53,92,67
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","14-04-2024 11:00:00",19.0863,72.8888,CO,4,16,13
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","14-04-2024 11:00:00",19.0863,72.8888,OZONE,28,36,29
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","14-04-2024 11:00:00",18.96702,72.84214,CO,16,44,26
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","14-04-2024 11:00:00",18.96702,72.84214,OZONE,7,57,26
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","14-04-2024 11:00:00",18.897756,72.813320,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","14-04-2024 11:00:00",18.897756,72.813320,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","14-04-2024 11:00:00",18.897756,72.813320,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","14-04-2024 11:00:00",19.000084,72.856730,PM2.5,8,87,39
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","14-04-2024 11:00:00",19.000084,72.856730,PM10,36,58,48
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","14-04-2024 11:00:00",19.000084,72.856730,CO,12,28,19
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","14-04-2024 11:00:00",19.383200,72.820400,CO,70,101,88
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","14-04-2024 11:00:00",19.383200,72.820400,OZONE,14,54,26
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","14-04-2024 11:00:00",19.10861,72.83622,NO2,6,8,7
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","14-04-2024 11:00:00",19.10861,72.83622,OZONE,3,3,3
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","14-04-2024 11:00:00",21.121801,79.04952,PM2.5,50,110,83
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","14-04-2024 11:00:00",21.121801,79.04952,NO2,18,53,34
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","14-04-2024 11:00:00",21.121801,79.04952,OZONE,1,79,22
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","14-04-2024 11:00:00",21.152875,79.0517531,PM10,16,136,72
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","14-04-2024 11:00:00",20.0073285,73.7762427,CO,20,96,74
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","14-04-2024 11:00:00",20.021503,73.813844,PM2.5,25,81,52
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","14-04-2024 11:00:00",19.9591346,73.7788008,PM10,42,79,58
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","14-04-2024 11:00:00",19.9591346,73.7788008,NH3,4,5,4
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","14-04-2024 11:00:00",19.9591346,73.7788008,CO,10,32,24
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","14-04-2024 11:00:00",19.090337,73.014232,CO,10,40,28
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","14-04-2024 11:00:00",19.1135051,73.008978,CO,102,111,109
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","14-04-2024 11:00:00",19.0575752,73.0151367,PM2.5,24,68,41
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","14-04-2024 11:00:00",19.0575752,73.0151367,CO,1,23,14
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","14-04-2024 11:00:00",19.02579,73.10297,PM10,80,117,96
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","14-04-2024 11:00:00",19.0630,73.1209,PM2.5,45,81,62
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","14-04-2024 11:00:00",19.0630,73.1209,OZONE,1,115,10
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","14-04-2024 11:00:00",19.265594,76.761463,PM10,33,118,91
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","14-04-2024 11:00:00",18.63673,73.82487,NH3,1,4,2
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","14-04-2024 11:00:00",18.616318,73.765797,NH3,2,8,4
India,Maharashtra,Pune,"Bhosari, Pune - IITM","14-04-2024 11:00:00",18.640051,73.848956,PM2.5,17,64,38
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","14-04-2024 11:00:00",18.5011743,73.8165527,PM10,135,135,135
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","14-04-2024 11:00:00",18.454450,73.854155,NH3,NA,NA,NA
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","14-04-2024 11:00:00",18.573040,73.927715,OZONE,1,29,3
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","14-04-2024 11:00:00",18.530085,73.849598,NO2,54,183,128
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","14-04-2024 11:00:00",18.530085,73.849598,NH3,6,24,16
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","14-04-2024 11:00:00",18.530085,73.849598,OZONE,1,57,10
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","14-04-2024 11:00:00",18.547056,73.826908,NH3,2,5,3
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","14-04-2024 11:00:00",18.547056,73.826908,SO2,2,10,6
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","14-04-2024 11:00:00",18.547056,73.826908,CO,10,40,25
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","14-04-2024 11:00:00",18.664282,73.763966,PM2.5,4,58,36
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","14-04-2024 11:00:00",18.664282,73.763966,PM10,20,85,58
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","14-04-2024 11:00:00"," 16.5038",74.3623,SO2,8,22,12
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","14-04-2024 11:00:00",17.6336264,75.9132495,PM10,NA,NA,NA
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","14-04-2024 11:00:00",17.6336264,75.9132495,OZONE,8,46,16
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","14-04-2024 11:00:00",17.65439,75.90649,OZONE,19,126,40
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB","14-04-2024 11:00:00",17.6599188,75.9063906,PM10,135,152,149
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","14-04-2024 11:00:00",19.26777,72.97182,NH3,5,10,7
India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB","14-04-2024 11:00:00",19.192056,72.9585188,NO2,1,17,5
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","14-04-2024 11:00:00",19.222279,72.957979,PM10,46,96,66
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","14-04-2024 11:00:00",19.222279,72.957979,NH3,7,11,9
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","14-04-2024 11:00:00",19.235581,73.159121,SO2,7,21,13
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","14-04-2024 11:00:00",19.4458210,72.7988231,CO,10,92,34
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","14-04-2024 11:00:00",19.4458210,72.7988231,OZONE,2,72,23
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","14-04-2024 11:00:00",24.8207389,93.9423085,NH3,2,2,2
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","14-04-2024 11:00:00",24.8207389,93.9423085,OZONE,NA,NA,NA
India,Manipur,Imphal,"Manipur University, Imphal - Manipur PCB","14-04-2024 11:00:00",24.7524239,93.9286218,PM2.5,42,266,143
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","14-04-2024 11:00:00",25.5586,91.8985,CO,12,42,14
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","14-04-2024 11:00:00",23.7176342,92.7192841,CO,16,24,20
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","14-04-2024 11:00:00",25.6635413,94.0989878,NO2,3,4,3
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","14-04-2024 11:00:00",25.6635413,94.0989878,SO2,31,36,32
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","14-04-2024 11:00:00",25.6635413,94.0989878,CO,20,44,22
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","14-04-2024 11:00:00",21.51161,86.89088,PM2.5,62,210,93
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","14-04-2024 11:00:00",21.51161,86.89088,NO2,9,28,17
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","14-04-2024 11:00:00",21.51161,86.89088,SO2,16,53,29
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","14-04-2024 11:00:00",21.51161,86.89088,CO,35,102,46
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","14-04-2024 11:00:00",21.51161,86.89088,OZONE,23,123,63
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","14-04-2024 11:00:00",22.1166054,85.3945546,PM2.5,57,316,179
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","14-04-2024 11:00:00",22.1166054,85.3945546,NO2,1,1,1
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","14-04-2024 11:00:00",21.941841,86.728318,PM2.5,7,302,161
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","14-04-2024 11:00:00",21.941841,86.728318,CO,14,46,21
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","14-04-2024 11:00:00",20.240790,85.836784,CO,52,112,86
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","14-04-2024 11:00:00",22.06156703,85.47409613,PM2.5,64,241,138
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","14-04-2024 11:00:00",22.06156703,85.47409613,NH3,11,11,11
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","14-04-2024 11:00:00",21.8004996,83.8396977,PM10,16,101,72
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","14-04-2024 11:00:00",21.8004996,83.8396977,SO2,21,21,21
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","14-04-2024 11:00:00",20.94185,86.11510,PM10,50,216,115
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","14-04-2024 11:00:00",20.94185,86.11510,NH3,2,4,3
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","14-04-2024 11:00:00",20.94185,86.11510,SO2,7,82,24
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","14-04-2024 11:00:00",21.643900,85.599355,PM10,57,109,82
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","14-04-2024 11:00:00",21.643900,85.599355,NH3,6,10,7
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","14-04-2024 11:00:00",21.643900,85.599355,SO2,3,7,5
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","14-04-2024 11:00:00",21.643900,85.599355,CO,13,79,35
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","14-04-2024 11:00:00",22.220833,84.809444,PM10,65,200,142
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","14-04-2024 11:00:00",22.24500000,84.88111111,PM10,73,167,124
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","14-04-2024 11:00:00",21.606865,85.510538,PM2.5,62,160,104
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","14-04-2024 11:00:00",21.606865,85.510538,PM10,57,125,96
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","14-04-2024 11:00:00",21.606865,85.510538,NO2,1,5,3
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","14-04-2024 11:00:00",21.606865,85.510538,NH3,2,5,4
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","14-04-2024 11:00:00",21.606865,85.510538,SO2,11,46,26
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","14-04-2024 11:00:00",20.9360711,85.1707021,NO2,18,24,21
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","14-04-2024 11:00:00",20.9360711,85.1707021,SO2,111,126,115
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","14-04-2024 11:00:00",20.9360711,85.1707021,OZONE,15,22,20
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","14-04-2024 11:00:00",11.9309,79.8027,OZONE,8,47,28
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","14-04-2024 11:00:00",31.620000,74.876512,PM2.5,80,106,91
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","14-04-2024 11:00:00",31.620000,74.876512,PM10,80,102,91
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","14-04-2024 11:00:00",31.620000,74.876512,NO2,11,31,16
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","14-04-2024 11:00:00",30.233011,74.907758,PM2.5,35,210,84
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","14-04-2024 11:00:00",30.233011,74.907758,NO2,27,32,30
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","14-04-2024 11:00:00",31.321907,75.578914,NH3,5,5,5
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","14-04-2024 11:00:00",31.321907,75.578914,OZONE,11,64,20
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","14-04-2024 11:00:00","30.736056 ",76.209694,PM10,49,113,79
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","14-04-2024 11:00:00",30.9028,75.8086,PM10,53,155,88
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","14-04-2024 11:00:00",30.9028,75.8086,NH3,4,5,5
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","14-04-2024 11:00:00",30.649961,76.331442,PM10,74,313,154
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","14-04-2024 11:00:00",30.649961,76.331442,NO2,21,25,25
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","14-04-2024 11:00:00",30.649961,76.331442,NH3,6,6,6
India,Punjab,Patiala,"Model Town, Patiala - PPCB","14-04-2024 11:00:00",30.349388,76.366642,PM2.5,38,138,72
India,Punjab,Patiala,"Model Town, Patiala - PPCB","14-04-2024 11:00:00",30.349388,76.366642,PM10,51,149,95
India,Punjab,Patiala,"Model Town, Patiala - PPCB","14-04-2024 11:00:00",30.349388,76.366642,CO,20,50,26
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","14-04-2024 11:00:00",27.554793,76.611536,PM2.5,51,133,76
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","14-04-2024 11:00:00",27.554793,76.611536,NH3,4,8,6
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","14-04-2024 11:00:00",27.554793,76.611536,SO2,12,63,23
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","14-04-2024 11:00:00",25.106006,76.469948,SO2,4,11,7
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","14-04-2024 11:00:00",25.747299,71.393989,NH3,7,31,16
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","14-04-2024 11:00:00",27.215415,77.50873,NO2,10,91,32
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","14-04-2024 11:00:00",27.215415,77.50873,NH3,1,5,2
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","14-04-2024 11:00:00",25.339605,74.618883,NO2,13,51,18
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","14-04-2024 11:00:00",28.207266,76.829265,OZONE,10,127,25
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","14-04-2024 11:00:00",28.018792,73.292658,NH3,12,18,15
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","14-04-2024 11:00:00",25.435774,75.644272,PM10,30,243,86
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","14-04-2024 11:00:00",25.435774,75.644272,SO2,4,14,7
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","14-04-2024 11:00:00",24.892047,74.623527,PM2.5,8,123,76
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","14-04-2024 11:00:00",24.892047,74.623527,SO2,4,114,36
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","14-04-2024 11:00:00",28.296139,74.961696,CO,8,33,24
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","14-04-2024 11:00:00",28.296139,74.961696,OZONE,56,118,57
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","14-04-2024 11:00:00",26.895552,76.334753,NO2,25,112,49
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","14-04-2024 11:00:00",26.895552,76.334753,NH3,4,11,6
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","14-04-2024 11:00:00",26.895552,76.334753,OZONE,27,83,54
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","14-04-2024 11:00:00",26.699557,77.898881,NO2,10,32,19
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","14-04-2024 11:00:00",23.837789,73.714926,CO,14,22,19
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","14-04-2024 11:00:00",23.837789,73.714926,OZONE,31,103,50
